dataset_id,table,level,taxon,n_images,n_observations
mushroom_observer,fungi_all_images,species,Cortinarius olivaceofuscus,6.0,5.0
mushroom_observer,fungi_all_images,species,Cortinarius phaeomyxa,6.0,5.0
mushroom_observer,fungi_all_images,species,Cytidia salicina,6.0,5.0
mushroom_observer,fungi_all_images,species,Lecanora protervula,6.0,5.0
mushroom_observer,fungi_all_images,species,Leccinum bishopii,6.0,5.0
mushroom_observer,fungi_all_images,species,Protohydnum pululahuanum,6.0,5.0
mushroom_observer,fungi_all_images,species,Akanthomyces tuberculatus,6.0,4.0
mushroom_observer,fungi_all_images,species,Boletus roseipes,6.0,4.0
mushroom_observer,fungi_all_images,species,Cordyceps cardinalis,6.0,4.0
mushroom_observer,fungi_all_images,species,Cortinarius kroegeri,6.0,4.0
mushroom_observer,fungi_all_images,species,Cortinarius variiformis,6.0,4.0
mushroom_observer,fungi_all_images,species,Crocynia pyxinoides,6.0,4.0
mushroom_observer,fungi_all_images,species,Cyttaria gunnii,6.0,4.0
mushroom_observer,fungi_all_images,species,Dibotryon morbosum,6.0,4.0
mushroom_observer,fungi_all_images,species,Dirinaria confluens,6.0,4.0
mushroom_observer,fungi_all_images,species,Entoloma papillatum,6.0,4.0
mushroom_observer,fungi_all_images,species,Herpotrichia juniperi,6.0,4.0
mushroom_observer,fungi_all_images,species,Infundibulicybe mediterranea,6.0,4.0
mushroom_observer,fungi_all_images,species,Lactarius musteus,6.0,4.0
mushroom_observer,fungi_all_images,species,Neoantrodia serrata,6.0,4.0
mushroom_observer,fungi_all_images,species,Ramalina montagnei,6.0,4.0
mushroom_observer,fungi_all_images,species,Ramalina peruviana,6.0,4.0
mushroom_observer,fungi_all_images,species,Taphrina alni,6.0,4.0
mushroom_observer,fungi_all_images,species,Termitomyces heimii,6.0,4.0
mushroom_observer,fungi_all_images,species,Tricholoma frondosae,6.0,4.0
mushroom_observer,fungi_all_images,species,Xylaria feejeensis,6.0,4.0
mushroom_observer,fungi_all_images,species,Agaricus langei,6.0,3.0
mushroom_observer,fungi_all_images,species,Ahtiana sphaerosporella,6.0,3.0
mushroom_observer,fungi_all_images,species,Amanita sororcula,6.0,3.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'S18',6.0,3.0
mushroom_observer,fungi_all_images,species,Aureoboletus moravicus,6.0,3.0
mushroom_observer,fungi_all_images,species,Austropaxillus boletinoides,6.0,3.0
mushroom_observer,fungi_all_images,species,Beauveria diapheromeriphila,6.0,3.0
mushroom_observer,fungi_all_images,species,Bresadolia squamosa,6.0,3.0
mushroom_observer,fungi_all_images,species,Buellia curtisii,6.0,3.0
mushroom_observer,fungi_all_images,species,Caloplaca demissa,6.0,3.0
mushroom_observer,fungi_all_images,species,Chlorosplenium cusucoense,6.0,3.0
mushroom_observer,fungi_all_images,species,Chromosera citrinopallida,6.0,3.0
mushroom_observer,fungi_all_images,species,Chroogomphus sp. 'jamaicensis-MI01',6.0,3.0
mushroom_observer,fungi_all_images,species,Cladonia botrytes,6.0,3.0
mushroom_observer,fungi_all_images,species,Clitopilus sp. 'IN02',6.0,3.0
mushroom_observer,fungi_all_images,species,Coleosporium tussilaginis,6.0,3.0
mushroom_observer,fungi_all_images,species,Coprinopsis musae,6.0,3.0
mushroom_observer,fungi_all_images,species,Coprobia granulata,6.0,3.0
mushroom_observer,fungi_all_images,species,Cordyceps acridophila,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius canabarba,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius cucumeris,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius ferrugineovelatus,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius glandicolor,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius paleaceus,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius pinophilus,6.0,3.0
mushroom_observer,fungi_all_images,species,Cortinarius pyriodorus,6.0,3.0
mushroom_observer,fungi_all_images,species,Diatrype atlantica,6.0,3.0
mushroom_observer,fungi_all_images,species,Discina caroliniana,6.0,3.0
mushroom_observer,fungi_all_images,species,Echinoderma sp. 'eriophora-IN01',6.0,3.0
mushroom_observer,fungi_all_images,species,Entoloma praecipuum,6.0,3.0
mushroom_observer,fungi_all_images,species,Entoloma sp. 'radicipes-NB01',6.0,3.0
mushroom_observer,fungi_all_images,species,Entoloma viridomarginatum,6.0,3.0
mushroom_observer,fungi_all_images,species,Erysiphe hyperici,6.0,3.0
mushroom_observer,fungi_all_images,species,Eutypella scoparia,6.0,3.0
mushroom_observer,fungi_all_images,species,Flammulaster muricata,6.0,3.0
mushroom_observer,fungi_all_images,species,Ganoderma boninense,6.0,3.0
mushroom_observer,fungi_all_images,species,Geastrum michelianum,6.0,3.0
mushroom_observer,fungi_all_images,species,Geastrum subiculosum,6.0,3.0
mushroom_observer,fungi_all_images,species,Genea arenaria,6.0,3.0
mushroom_observer,fungi_all_images,species,Geopyxis deceptiva,6.0,3.0
mushroom_observer,fungi_all_images,species,Gerhardtia borealis,6.0,3.0
mushroom_observer,fungi_all_images,species,Glyphis scyphulifera,6.0,3.0
mushroom_observer,fungi_all_images,species,Gymnopus oreadoides,6.0,3.0
mushroom_observer,fungi_all_images,species,Heterodermia appalachensis,6.0,3.0
mushroom_observer,fungi_all_images,species,Hygrocybe nitrata,6.0,3.0
mushroom_observer,fungi_all_images,species,Hygrocybe sp. 'IN02',6.0,3.0
mushroom_observer,fungi_all_images,species,Hygrocybe sp. 'punicea-NB01',6.0,3.0
mushroom_observer,fungi_all_images,species,Hygrocybe subcaespitosa,6.0,3.0
mushroom_observer,fungi_all_images,species,Hymenogloea papyracea,6.0,3.0
mushroom_observer,fungi_all_images,species,Hypogymnia verruculosa,6.0,3.0
mushroom_observer,fungi_all_images,species,Hypomyces sp. 'WI01',6.0,3.0
mushroom_observer,fungi_all_images,species,Hypotrachyna gondylophora,6.0,3.0
mushroom_observer,fungi_all_images,species,Inocybe rennyi,6.0,3.0
mushroom_observer,fungi_all_images,species,Inocybe sambucina,6.0,3.0
mushroom_observer,fungi_all_images,species,Lacrymaria rugocephala,6.0,3.0
mushroom_observer,fungi_all_images,species,Lactarius cistophilus,6.0,3.0
mushroom_observer,fungi_all_images,species,Lactarius glutigriseus,6.0,3.0
mushroom_observer,fungi_all_images,species,Lactarius pseudodelicatus,6.0,3.0
mushroom_observer,fungi_all_images,species,Lanzia sp. 'MI01',6.0,3.0
mushroom_observer,fungi_all_images,species,Lepra trachythallina,6.0,3.0
mushroom_observer,fungi_all_images,species,Lichenostigma saxicola,6.0,3.0
mushroom_observer,fungi_all_images,species,Limacella sp. 'L-CO01',6.0,3.0
mushroom_observer,fungi_all_images,species,Marasmius somalomoensis,6.0,3.0
mushroom_observer,fungi_all_images,species,Mycena citricolor,6.0,3.0
mushroom_observer,fungi_all_images,species,Mycena roseoflava,6.0,3.0
mushroom_observer,fungi_all_images,species,Mycena sp. 'capillaripes-02',6.0,3.0
mushroom_observer,fungi_all_images,species,Mycena subsupina,6.0,3.0
mushroom_observer,fungi_all_images,species,Neoboletus sp. 'IL01',6.0,3.0
mushroom_observer,fungi_all_images,species,Neolentinus schaefferi,6.0,3.0
mushroom_observer,fungi_all_images,species,Ophiocordyceps superficialis,6.0,3.0
mushroom_observer,fungi_all_images,species,Parmelia submontana,6.0,3.0
mushroom_observer,fungi_all_images,species,Parmotrema rampoddense,6.0,3.0
mushroom_observer,fungi_all_images,species,Pertusaria epixantha,6.0,3.0
mushroom_observer,fungi_all_images,species,Pertusaria texana,6.0,3.0
mushroom_observer,fungi_all_images,species,Phaeocollybia spadicea,6.0,3.0
mushroom_observer,fungi_all_images,species,Pleurotus australis,6.0,3.0
mushroom_observer,fungi_all_images,species,Pluteus pauperculus,6.0,3.0
mushroom_observer,fungi_all_images,species,Pluteus sp. 'IN26',6.0,3.0
mushroom_observer,fungi_all_images,species,Postia pelliculosa,6.0,3.0
mushroom_observer,fungi_all_images,species,Pruinomycena sp. 'IN01',6.0,3.0
mushroom_observer,fungi_all_images,species,Psathyrella frustulenta,6.0,3.0
mushroom_observer,fungi_all_images,species,Psora tuckermanii,6.0,3.0
mushroom_observer,fungi_all_images,species,Ramalina calicaris,6.0,3.0
mushroom_observer,fungi_all_images,species,Ramalina dasypoga,6.0,3.0
mushroom_observer,fungi_all_images,species,Ramaria gelatiniaurantia,6.0,3.0
mushroom_observer,fungi_all_images,species,Ramaria murrillii,6.0,3.0
mushroom_observer,fungi_all_images,species,Ramaria schildii,6.0,3.0
mushroom_observer,fungi_all_images,species,Ramaria zippelii,6.0,3.0
mushroom_observer,fungi_all_images,species,Rhizopogon vulgaris,6.0,3.0
mushroom_observer,fungi_all_images,species,Rigidoporus laetus,6.0,3.0
mushroom_observer,fungi_all_images,species,Rubroboletus lupinus,6.0,3.0
mushroom_observer,fungi_all_images,species,Rugiboletus extremiorientalis,6.0,3.0
mushroom_observer,fungi_all_images,species,Russula favrei,6.0,3.0
mushroom_observer,fungi_all_images,species,Russula rubroalba,6.0,3.0
mushroom_observer,fungi_all_images,species,Russula sp. 'IN102',6.0,3.0
mushroom_observer,fungi_all_images,species,Russula sp. 'IN120',6.0,3.0
mushroom_observer,fungi_all_images,species,Russula sp. 'IN150',6.0,3.0
mushroom_observer,fungi_all_images,species,Russula sp. 'brevipes-IN04',6.0,3.0
mushroom_observer,fungi_all_images,species,Schenella pityophila,6.0,3.0
mushroom_observer,fungi_all_images,species,Scytinopogon angulisporus,6.0,3.0
mushroom_observer,fungi_all_images,species,Spodocybe sp. 'TAC376',6.0,3.0
mushroom_observer,fungi_all_images,species,Stereum illudens,6.0,3.0
mushroom_observer,fungi_all_images,species,Stilbella flavipes,6.0,3.0
mushroom_observer,fungi_all_images,species,Suillus sibiricus,6.0,3.0
mushroom_observer,fungi_all_images,species,Talaromyces palmae,6.0,3.0
mushroom_observer,fungi_all_images,species,Usnea quasirigida,6.0,3.0
mushroom_observer,fungi_all_images,species,Acarospora chrysops,6.0,2.0
mushroom_observer,fungi_all_images,species,Acarospora contigua,6.0,2.0
mushroom_observer,fungi_all_images,species,Agaricus bernardiiformis,6.0,2.0
mushroom_observer,fungi_all_images,species,Agaricus columellatus,6.0,2.0
mushroom_observer,fungi_all_images,species,Agaricus moellerianus,6.0,2.0
mushroom_observer,fungi_all_images,species,Agaricus niveolutescens,6.0,2.0
mushroom_observer,fungi_all_images,species,Agaricus purpurellus,6.0,2.0
mushroom_observer,fungi_all_images,species,Agrocybe aegerita,6.0,2.0
mushroom_observer,fungi_all_images,species,Albotricha washingtonensis,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita badia,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita balmei,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita cheelii,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita cothurnata,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita flavivolvata,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita inodora,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita leptorhacopus,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'AUS16',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'IN32',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'IN64',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'MX03',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'ONT04',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'S04',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'batonrougensis',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'onusta-MI01',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'rubescens02',6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita subvaginata,6.0,2.0
mushroom_observer,fungi_all_images,species,Amanita taciturna,6.0,2.0
mushroom_observer,fungi_all_images,species,Armillaria calvescens,6.0,2.0
mushroom_observer,fungi_all_images,species,Arrhenia gerardiana,6.0,2.0
mushroom_observer,fungi_all_images,species,Athelia ovata,6.0,2.0
mushroom_observer,fungi_all_images,species,Aureobasidium microstictum,6.0,2.0
mushroom_observer,fungi_all_images,species,Aureoboletus sp. 'IN04',6.0,2.0
mushroom_observer,fungi_all_images,species,Austroboletus niveus,6.0,2.0
mushroom_observer,fungi_all_images,species,Bagliettoa marmorea,6.0,2.0
mushroom_observer,fungi_all_images,species,Boletus comptus,6.0,2.0
mushroom_observer,fungi_all_images,species,Boletus dupainii,6.0,2.0
mushroom_observer,fungi_all_images,species,Boletus ornatipes,6.0,2.0
mushroom_observer,fungi_all_images,species,Boletus sp. 'AZwhite1',6.0,2.0
mushroom_observer,fungi_all_images,species,Botryobasidium danicum,6.0,2.0
mushroom_observer,fungi_all_images,species,Bryoria nadvornikiana,6.0,2.0
mushroom_observer,fungi_all_images,species,Buellia penichra,6.0,2.0
mushroom_observer,fungi_all_images,species,Bunodophoron melanocarpum,6.0,2.0
mushroom_observer,fungi_all_images,species,Callistosporiaceae sp. 'IN02',6.0,2.0
mushroom_observer,fungi_all_images,species,Calvatia elata,6.0,2.0
mushroom_observer,fungi_all_images,species,Calvatia utriformis,6.0,2.0
mushroom_observer,fungi_all_images,species,Candolleomyces luteopallidus,6.0,2.0
mushroom_observer,fungi_all_images,species,Canoparmelia crozalsiana,6.0,2.0
mushroom_observer,fungi_all_images,species,Cercospora hydrangeae,6.0,2.0
mushroom_observer,fungi_all_images,species,Chroogomphus purpurascens,6.0,2.0
mushroom_observer,fungi_all_images,species,Cladobotryum purpureum,6.0,2.0
mushroom_observer,fungi_all_images,species,Cladonia asahinae,6.0,2.0
mushroom_observer,fungi_all_images,species,Clavaria fuscata,6.0,2.0
mushroom_observer,fungi_all_images,species,Clavaria sp. 'MI03',6.0,2.0
mushroom_observer,fungi_all_images,species,Clavaria sp. 'amoenoides-TN01',6.0,2.0
mushroom_observer,fungi_all_images,species,Clavulinopsis sp. 'aurantiocinnabarina-GA01',6.0,2.0
mushroom_observer,fungi_all_images,species,Clitocybe glutiniceps,6.0,2.0
mushroom_observer,fungi_all_images,species,Clitocybe plana,6.0,2.0
mushroom_observer,fungi_all_images,species,Clitocybe sp. 'CA03',6.0,2.0
mushroom_observer,fungi_all_images,species,Clitopilopsis sp. 'hirneola-MLT22',6.0,2.0
mushroom_observer,fungi_all_images,species,Collybia neofusipes,6.0,2.0
mushroom_observer,fungi_all_images,species,Collybiopsis eneficola,6.0,2.0
mushroom_observer,fungi_all_images,species,Coltricia sp. 'MI01',6.0,2.0
mushroom_observer,fungi_all_images,species,Conocybe sp. 'NE02',6.0,2.0
mushroom_observer,fungi_all_images,species,Coprinopsis sp. 'IN12',6.0,2.0
mushroom_observer,fungi_all_images,species,Coprinopsis striata,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius aavae,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius albertii,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius alnetorum,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius atrotomentosus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius betuletorum,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius bivelosimilis,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius brunneoalbus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius bulliardii,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius clintonianus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius flammeouraceus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius fuegianus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius holojanthinus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius infractiincognitus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius lachanus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius minoscaurus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius mucifluus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius ochroleucus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius phalarus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius praestigiosus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius sp. 'MX01',6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius sp. 'ON01',6.0,2.0
mushroom_observer,fungi_all_images,species,Cortinarius turibulosus,6.0,2.0
mushroom_observer,fungi_all_images,species,Craterellus aureus,6.0,2.0
mushroom_observer,fungi_all_images,species,Crepidotus luteolus,6.0,2.0
mushroom_observer,fungi_all_images,species,Cudonia spathulata,6.0,2.0
mushroom_observer,fungi_all_images,species,Cystoagaricus sp. 'IN1',6.0,2.0
mushroom_observer,fungi_all_images,species,Cytospora kunzei,6.0,2.0
mushroom_observer,fungi_all_images,species,Dacrymyces sp. 'NB01',6.0,2.0
mushroom_observer,fungi_all_images,species,Dendrothele alliacea,6.0,2.0
mushroom_observer,fungi_all_images,species,Dermea cerasi,6.0,2.0
mushroom_observer,fungi_all_images,species,Dermoloma cuneifolium,6.0,2.0
mushroom_observer,fungi_all_images,species,Descolea antarctica,6.0,2.0
mushroom_observer,fungi_all_images,species,Donadinia seaveri,6.0,2.0
mushroom_observer,fungi_all_images,species,Endocarpon pulvinatum,6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma approximatum,6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma azureoviride,6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma caribaeum,6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma diversum,6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma moongum,6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma sp. 'IN58',6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma sp. 'IN62',6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma sp. 'IN88',6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma sp. 'IN90',6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma sp. 'IN92',6.0,2.0
mushroom_observer,fungi_all_images,species,Entoloma subviduense,6.0,2.0
mushroom_observer,fungi_all_images,species,Erysiphe pulchra,6.0,2.0
mushroom_observer,fungi_all_images,species,Flammulaster sp. 'PNW08',6.0,2.0
mushroom_observer,fungi_all_images,species,Galerina sp. 'IN03',6.0,2.0
mushroom_observer,fungi_all_images,species,Galerina sp. 'NY04',6.0,2.0
mushroom_observer,fungi_all_images,species,Galerina sp. 'sideroides-PNW09',6.0,2.0
mushroom_observer,fungi_all_images,species,Geastrum albonigrum,6.0,2.0
mushroom_observer,fungi_all_images,species,Geoglossum barlae,6.0,2.0
mushroom_observer,fungi_all_images,species,Gliophorus parafumosus,6.0,2.0
mushroom_observer,fungi_all_images,species,Gliophorus sp. 'psittacinus-NB01',6.0,2.0
mushroom_observer,fungi_all_images,species,Golovinomyces ambrosiae,6.0,2.0
mushroom_observer,fungi_all_images,species,Hebeloma sarcophyllum,6.0,2.0
mushroom_observer,fungi_all_images,species,Hemimycena ignobilis,6.0,2.0
mushroom_observer,fungi_all_images,species,Hexagonia apiaria,6.0,2.0
mushroom_observer,fungi_all_images,species,Hohenbuehelia abietina,6.0,2.0
mushroom_observer,fungi_all_images,species,Hygrocybe julietae,6.0,2.0
mushroom_observer,fungi_all_images,species,Hygrocybe sp. 'PNW15',6.0,2.0
